,Playing.for,First.name,Surname,ID,Name
4227,Fitzroy,Frank,Abbott,5358,Frank Abbott
4228,Fitzroy,Jim,Neylan,5361,Jim Neylan
4229,Fitzroy,Rupe,Bradley,5178,Rupe Bradley
4230,Fitzroy,Joe,Youlden,5362,Joe Youlden
4231,Fitzroy,Lou,Jacobs,5359,Lou Jacobs
4232,Fitzroy,Jimmy,Luff,5360,Jimmy Luff
4233,Fitzroy,Bill,Blacklock,5465,Bill Blacklock
4234,Fitzroy,Jack,Cooper,5467,Jack Cooper
4235,Fitzroy,Jack,Dawson,5468,Jack Dawson
4236,Fitzroy,Harold,McLennan,5471,Harold McLennan
4237,Fitzroy,Norm,McLennan,5472,Norm McLennan
4238,Fitzroy,Charlie,Owen,5475,Charlie Owen
4239,Fitzroy,Herb,Byrne,5466,Herb Byrne
4240,Fitzroy,Wally,Johnson,5470,Wally Johnson
4241,Fitzroy,Alf,Appleton,5464,Alf Appleton
4242,Fitzroy,Mick,Mornane,5474,Mick Mornane
4243,Fitzroy,George,McWilliam,5473,George McWilliam
4244,Fitzroy,Tom,Sadlier,5476,Tom Sadlier
4245,Fitzroy,Jack,Edgley,5469,Jack Edgley
4246,Fitzroy,Charlie,Taylor,5601,Charlie Taylor
4247,Fitzroy,Arthur,Treloar,5477,Arthur Treloar
4248,Fitzroy,Billy,Dick,5593,Billy Dick
4249,Fitzroy,Val,Duncan,5595,Val Duncan
4250,Fitzroy,Bill,Franklin,5597,Bill Franklin
4251,Fitzroy,George,Holden,5598,George Holden
4252,Fitzroy,Jim,Thorpe,5602,Jim Thorpe
4253,Fitzroy,Bill,Campbell,5592,Bill Campbell
4254,Fitzroy,Ned,Richardson,5600,Ned Richardson
4255,Fitzroy,Bill,Dinsmore,5594,Bill Dinsmore
4256,Fitzroy,Fred,Forbes,5596,Fred Forbes
4257,Fitzroy,Tom,Norton,5599,Tom Norton
4258,Fitzroy,George,Lambert,5741,George Lambert
4259,Fitzroy,Clive,Morrison,5743,Clive Morrison
4260,Fitzroy,Arthur,Newbound,5744,Arthur Newbound
4261,Fitzroy,Percy,Parratt,5746,Percy Parratt
4262,Fitzroy,Bill,Payne,5747,Bill Payne
4263,Fitzroy,Jim,Lynch,5742,Jim Lynch
4264,Fitzroy,Arthur,Ferguson,5740,Arthur Ferguson
4265,Fitzroy,George,Pyke,5748,George Pyke
4266,Fitzroy,Norm,Richardson,5749,Norm Richardson
4267,Fitzroy,Dave,Earsman,5739,Dave Earsman
4268,Fitzroy,Bernie,Brophy,5738,Bernie Brophy
4269,Fitzroy,Bob,Briggs,5737,Bob Briggs
4270,Fitzroy,Sid,ONeill,5745,Sid ONeill
4271,Fitzroy,Ted,Farrell,5859,Ted Farrell
4272,Fitzroy,Bert,Lenne,5862,Bert Lenne
4273,Fitzroy,Jim,Porter,5863,Jim Porter
4274,Fitzroy,Fred,Scott,5866,Fred Scott
4275,Fitzroy,Fred,Kirkwood,5861,Fred Kirkwood
4276,Fitzroy,Bill,Marchbank,5625,Bill Marchbank
4277,Fitzroy,Joe,Brophy,5857,Joe Brophy
4278,Fitzroy,Len,Richardson,5865,Len Richardson
4279,Fitzroy,Bill,Drew,5858,Bill Drew
4280,Fitzroy,Andy,Pattison,5626,Andy Pattison
4281,Fitzroy,Bob,Rahilly,5864,Bob Rahilly
4282,Fitzroy,Herman,Bartlett,5856,Herman Bartlett
4283,Fitzroy,George,Featherstone,5860,George Featherstone
4284,Fitzroy,Teddy,Buist,5329,Teddy Buist
4285,Fitzroy,Ernie,Everett,5985,Ernie Everett
4286,Fitzroy,Jack,Furness,5987,Jack Furness
4287,Fitzroy,Frank,Lamont,5989,Frank Lamont
4288,Fitzroy,Tom,Moloughney,5992,Tom Moloughney
4289,Fitzroy,Danny,Murphy,5994,Danny Murphy
4290,Fitzroy,Eric,Watson,5998,Eric Watson
4291,Fitzroy,Artie,Freeman,5630,Artie Freeman
4292,Fitzroy,Cliff,Hutton,5988,Cliff Hutton
4293,Fitzroy,Fred,Markby,5990,Fred Markby
4294,Fitzroy,George,Shaw,5996,George Shaw
4295,Fitzroy,Tom,McCluskey,5878,Tom McCluskey
4296,Fitzroy,Tom,Reardon,5995,Tom Reardon
4297,Fitzroy,Thornton,Clarke,5982,Thornton Clarke
4298,Fitzroy,Fred,Bamford,5980,Fred Bamford
4299,Fitzroy,Clarrie,Dall,5983,Clarrie Dall
4300,Fitzroy,Bill,Moxon,5993,Bill Moxon
4301,Fitzroy,Charlie,Dowell,5984,Charlie Dowell
4302,Fitzroy,Bruce,Campbell,5981,Bruce Campbell
4303,Fitzroy,Charlie,McMillan,5991,Charlie McMillan
4304,Fitzroy,Charlie,Norris,5892,Charlie Norris
4305,Fitzroy,Alby,Sheehan,5997,Alby Sheehan
4306,Fitzroy,Arthur,Francis,5986,Arthur Francis
4307,Fitzroy,Jimmy,Freake,6088,Jimmy Freake
4308,Fitzroy,Tom,Willoughby,6094,Tom Willoughby
4309,Fitzroy,Billy,Holmes,6021,Billy Holmes
4310,Fitzroy,Tom,Strownix,5953,Tom Strownix
4311,Fitzroy,Hugh,Heron,6089,Hugh Heron
4312,Fitzroy,Percy,Heron,6090,Percy Heron
4313,Fitzroy,Harry,Collins,6087,Harry Collins
4314,Fitzroy,Bill,Laver,5624,Bill Laver
4315,Fitzroy,Tom,Wells,6093,Tom Wells
4316,Fitzroy,Jack,McArthur,6091,Jack McArthur
4317,Fitzroy,Bill,Scott,6092,Bill Scott
4318,Fitzroy,Johnny,Downs,6181,Johnny Downs
4319,Fitzroy,George,King,6183,George King
4320,Fitzroy,Roy,Millen,6186,Roy Millen
4321,Fitzroy,Jim,Toohey,6188,Jim Toohey
4322,Fitzroy,Artie,Harrison,5938,Artie Harrison
4323,Fitzroy,Ted,McDonald,6069,Ted McDonald
4324,Fitzroy,Don,Munro,6187,Don Munro
4325,Fitzroy,Orm,Fowler,6182,Orm Fowler
4326,Fitzroy,Charlie,Wells,6060,Charlie Wells
4327,Fitzroy,Tom,Heaney,5535,Tom Heaney
4328,Fitzroy,Jack,Loughnan,6104,Jack Loughnan
4329,Fitzroy,Billy,Wilson,6189,Billy Wilson
4330,Fitzroy,Henry,Anderson,6180,Henry Anderson
4331,Fitzroy,Chris,Lethbridge,6184,Chris Lethbridge
4332,Fitzroy,Roland,Lynch,6185,Roland Lynch
4333,Fitzroy,Jim,Martin,4991,Jim Martin
4334,Fitzroy,Arthur,Jones,6292,Arthur Jones
4335,Fitzroy,Paddy,Abbott,6147,Paddy Abbott
4336,Fitzroy,Bob,Teasdale,6295,Bob Teasdale
4337,Fitzroy,George,Pattison,6293,George Pattison
4338,Fitzroy,Stan,Rodgerson,6294,Stan Rodgerson
4339,Fitzroy,Dave,Crone,6369,Dave Crone
4340,Fitzroy,Bill,Stone,6374,Bill Stone
4341,Fitzroy,Harry,Smith,6373,Harry Smith
4342,Fitzroy,Clive,Fergie,6370,Clive Fergie
4343,Fitzroy,Tom,Lowrie,6371,Tom Lowrie
4344,Fitzroy,Bert,ODee,6372,Bert ODee
4345,Fitzroy,Teddy,Purcell,6408,Teddy Purcell
4346,Fitzroy,Horrie,Jenkin,3123,Horrie Jenkin
4347,Fitzroy,Bill,Gibaud,6404,Bill Gibaud
4348,Fitzroy,Frank,Ballantyne,6401,Frank Ballantyne
4349,Fitzroy,Frank,OKeefe,6407,Frank OKeefe
4350,Fitzroy,Charlie,Byrne,6403,Charlie Byrne
4351,Fitzroy,Bob,King,6405,Bob King
4352,Fitzroy,Fred,Moore,6406,Fred Moore
4353,Fitzroy,Bill,Reeves,6409,Bill Reeves
4354,Fitzroy,Maurie,Barrett,6402,Maurie Barrett
4355,Fitzroy,Harold,Walker,6410,Harold Walker
4356,Fitzroy,Norm,Barker,6173,Norm Barker
4357,Fitzroy,Bill,Byrne,6454,Bill Byrne
4358,Fitzroy,Frank,Strawbridge,6459,Frank Strawbridge
4359,Fitzroy,Jim,Atkinson,2501,Jim Atkinson
4360,Fitzroy,Harry,Powditch,6457,Harry Powditch
4361,Fitzroy,Alex,Kennedy,6456,Alex Kennedy
4362,Fitzroy,Jack,OBrien,6070,Jack OBrien
4363,Fitzroy,Carl,Keller,6455,Carl Keller
4364,Fitzroy,Len,Wigraft,3877,Len Wigraft
4365,Fitzroy,Doug,Bennett,6453,Doug Bennett
4366,Fitzroy,Gordon,Rattray,6458,Gordon Rattray
4367,Fitzroy,Billy,Billett,6523,Billy Billett
4368,Fitzroy,Clarrie,Featherston,6526,Clarrie Featherston
4369,Fitzroy,Stan,Molan,6528,Stan Molan
4370,Fitzroy,Bill,Thorpe,6258,Bill Thorpe
4371,Fitzroy,Cyril,Zimmer,6530,Cyril Zimmer
4372,Fitzroy,Wally,Beckwith,6522,Wally Beckwith
4373,Fitzroy,Clarrie,Sherry,6529,Clarrie Sherry
4374,Fitzroy,Les,Gibaud,6527,Les Gibaud
4375,Fitzroy,Les,Boyne,6524,Les Boyne
4376,Fitzroy,Norm,Byron,6525,Norm Byron
4377,Fitzroy,Vic,Nankervis,6363,Vic Nankervis
4378,Fitzroy,George,Gough,6610,George Gough
4379,Fitzroy,Bob,Scott,6613,Bob Scott
4380,Fitzroy,Joe,Shortill,6389,Joe Shortill
4381,Fitzroy,Syd,Smith,6614,Syd Smith
4382,Fitzroy,Bob,Merrick,6612,Bob Merrick
4383,Fitzroy,Bert,Taylor,6615,Bert Taylor
4384,Fitzroy,George,Muir,6387,George Muir
4385,Fitzroy,Fred,Keays,6611,Fred Keays
4386,Fitzroy,Johnny,Carter,6698,Johnny Carter
4387,Fitzroy,Gordon,McCracken,3289,Gordon McCracken
4388,Fitzroy,Len,Gale,6701,Len Gale
4389,Fitzroy,Bill,McGilvray,6703,Bill McGilvray
4390,Fitzroy,Fred,Williams,3880,Fred Williams
4391,Fitzroy,Fred,Chanter,6699,Fred Chanter
4392,Fitzroy,Dave,McGrath,6704,Dave McGrath
4393,Fitzroy,Alf,Boyce,6349,Alf Boyce
4394,Fitzroy,Fred,Chapman,6700,Fred Chapman
4395,Fitzroy,Don,Hutchins,6702,Don Hutchins
4396,Fitzroy,Harold,Carter,2643,Harold Carter
4397,Fitzroy,Ern,Elliott,2836,Ern Elliott
4398,Fitzroy,Joe,Scales,6787,Joe Scales
4399,Fitzroy,George,Welsh,6789,George Welsh
4400,Fitzroy,Harry,Watson,6788,Harry Watson
4401,Fitzroy,Norm,Lugg,6597,Norm Lugg
4402,Fitzroy,Alf,Key,6719,Alf Key
4403,Fitzroy,Arnold,Beitzel,6571,Arnold Beitzel
4404,Fitzroy,Bill,Hicks,6786,Bill Hicks
4405,Fitzroy,Norm,Cockram,2698,Norm Cockram
4406,Fitzroy,Tommy,Corrigan,6850,Tommy Corrigan
4407,Fitzroy,Steve,Donnellan,6852,Steve Donnellan
4408,Fitzroy,Hector,McNeil,6854,Hector McNeil
4409,Fitzroy,Percy,Chalmers,6848,Percy Chalmers
4410,Fitzroy,Goldie,Collins,6849,Goldie Collins
4411,Fitzroy,John,Hamilton,6853,John Hamilton
4412,Fitzroy,Les,Warren,6855,Les Warren
4413,Fitzroy,Alwin,Dalitz,6851,Alwin Dalitz
4414,Fitzroy,Arthur,Dickens,2779,Arthur Dickens
4415,Fitzroy,Jim,Tarbotton,6918,Jim Tarbotton
4416,Fitzroy,Ernie,Watson,6919,Ernie Watson
4417,Fitzroy,Les,Bryant,2607,Les Bryant
4418,Fitzroy,Ern,Michel,6916,Ern Michel
4419,Fitzroy,Jack,Scales,6917,Jack Scales
4420,Fitzroy,Arthur,Batchelor,1514,Arthur Batchelor
4421,Fitzroy,Fred,Beeson,6978,Fred Beeson
4422,Fitzroy,Bryan,Cosgrave,6979,Bryan Cosgrave
4423,Fitzroy,Charlie,Deslandes,6980,Charlie Deslandes
4424,Fitzroy,Jack,Moriarty,3382,Jack Moriarty
4425,Fitzroy,Bill,Adams,2481,Bill Adams
4426,Fitzroy,Norm,Collins,2701,Norm Collins
4427,Fitzroy,Doug,Parks,6984,Doug Parks
4428,Fitzroy,Roy,Snell,6985,Roy Snell
4429,Fitzroy,Len,May,6982,Len May
4430,Fitzroy,Bill,Turner,6986,Bill Turner
4431,Fitzroy,Bobby,Walker,6987,Bobby Walker
4432,Fitzroy,George,Gordon,6981,George Gordon
4433,Fitzroy,Mike,McMahon,6983,Mike McMahon
4434,Fitzroy,Tom,Hickey,3049,Tom Hickey
4435,Fitzroy,Charles,Chapman,2667,Charles Chapman
4436,Fitzroy,Frank,Costigan,7105,Frank Costigan
4437,Fitzroy,Jack,ORourke,6667,Jack ORourke
4438,Fitzroy,Reg,Smith,7109,Reg Smith
4439,Fitzroy,Jack,Millen,7107,Jack Millen
4440,Fitzroy,Stewart,McLatchie,6631,Stewart McLatchie
4441,Fitzroy,Eric,Reichman,7108,Eric Reichman
4442,Fitzroy,Eric,Chatfield,7103,Eric Chatfield
4443,Fitzroy,Davitt,Coghlan,7104,Davitt Coghlan
4444,Fitzroy,Bill,Curtis,7106,Bill Curtis
4445,Fitzroy,Gordon,Hellwig,3036,Gordon Hellwig
4446,Fitzroy,Doug,Anderson,7102,Doug Anderson
4447,Fitzroy,Jack,Cashman,2657,Jack Cashman
4448,Fitzroy,Bert,Carey,7210,Bert Carey
4449,Fitzroy,Reg,Knipe,7213,Reg Knipe
4450,Fitzroy,Vic,Truman,6722,Vic Truman
4451,Fitzroy,Bob,Allen,7208,Bob Allen
4452,Fitzroy,Lockie,Wood,7215,Lockie Wood
4453,Fitzroy,Ed,Ryan,7214,Ed Ryan
4454,Fitzroy,John,Fitzgerald,7211,John Fitzgerald
4455,Fitzroy,Cyril,Kemp,3157,Cyril Kemp
4456,Fitzroy,Phonse,Hayes,7212,Phonse Hayes
4457,Fitzroy,Luke,Brown,7209,Luke Brown
4458,Fitzroy,Lou,Bols,2569,Lou Bols
4459,Fitzroy,Roy,Milne,3354,Roy Milne
4460,Fitzroy,Willis,Reeve,2099,Willis Reeve
4461,Fitzroy,Bert,White,7303,Bert White
4462,Fitzroy,Claude,Toovey,7302,Claude Toovey
4463,Fitzroy,Steve,Foley,7298,Steve Foley
4464,Fitzroy,John,Hayes,7300,John Hayes
4465,Fitzroy,Bill,Williams,7304,Bill Williams
4466,Fitzroy,Bill,Donald,7297,Bill Donald
4467,Fitzroy,George,Gibbs,7299,George Gibbs
4468,Fitzroy,Jack,Lean,7301,Jack Lean
4469,Fitzroy,George,Waterhouse,7073,George Waterhouse
4470,Fitzroy,Tasman,Roberts,7048,Tasman Roberts
4471,Fitzroy,Eddie,Schenk,3664,Eddie Schenk
4472,Fitzroy,Jim,Shanahan,7009,Jim Shanahan
4473,Fitzroy,Doug,Ringrose,7388,Doug Ringrose
4474,Fitzroy,Allan,Johnston,7384,Allan Johnston
4475,Fitzroy,Charlie,McKinley,7385,Charlie McKinley
4476,Fitzroy,Jack,Vale,7141,Jack Vale
4477,Fitzroy,Ned,Kick,7134,Ned Kick
4478,Fitzroy,Frank,Gibson,7383,Frank Gibson
4479,Fitzroy,Robbie,Gall,7382,Robbie Gall
4480,Fitzroy,Tom,Meehan,7386,Tom Meehan
4481,Fitzroy,Henry,Powell,7387,Henry Powell
4482,Fitzroy,Tommy,Williams,3881,Tommy Williams
4483,Fitzroy,Jack,Buckley,7489,Jack Buckley
4484,Fitzroy,Alex,Byrne,7490,Alex Byrne
4485,Fitzroy,Percy,Ellis,7492,Percy Ellis
4486,Fitzroy,Cecil,Kerr,1873,Cecil Kerr
4487,Fitzroy,Paul,Killeen,7498,Paul Killeen
4488,Fitzroy,Tom,Laurenson,7499,Tom Laurenson
4489,Fitzroy,Colin,MacKay,7500,Colin MacKay
4490,Fitzroy,Colin,Niven,2029,Colin Niven
4491,Fitzroy,Norm,Harris,7496,Norm Harris
4492,Fitzroy,Neville,Huggins,3095,Neville Huggins
4493,Fitzroy,Tommy,Pratt,7503,Tommy Pratt
4494,Fitzroy,Ivan,Sharp,7505,Ivan Sharp
4495,Fitzroy,Norm,Stott,7507,Norm Stott
4496,Fitzroy,Arthur,Cockram,7491,Arthur Cockram
4497,Fitzroy,Percy,Roberts,3596,Percy Roberts
4498,Fitzroy,Norm,Beckham,7488,Norm Beckham
4499,Fitzroy,Tom,McCaffrey,7501,Tom McCaffrey
4500,Fitzroy,Roy,Finlayson,7493,Roy Finlayson
4501,Fitzroy,Roy,Henry,7497,Roy Henry
4502,Fitzroy,Jim,Watson,3853,Jim Watson
4503,Fitzroy,Johnny,Davies,6863,Johnny Davies
4504,Fitzroy,Les,Scollard,7504,Les Scollard
4505,Fitzroy,Ted,Shiels,7506,Ted Shiels
4506,Fitzroy,Alan,Fitcher,7494,Alan Fitcher
4507,Fitzroy,Frank,Pearce,7502,Frank Pearce
4508,Fitzroy,Bob,Hall,7495,Bob Hall
4509,Fitzroy,Len,Hooke,1817,Len Hooke
4510,Fitzroy,Frank,Beggs,7605,Frank Beggs
4511,Fitzroy,Colin,Benham,2547,Colin Benham
4512,Fitzroy,Fred,Davies,1650,Fred Davies
4513,Fitzroy,Con,Hogan,7609,Con Hogan
4514,Fitzroy,Gerald,McKenzie,7611,Gerald McKenzie
4515,Fitzroy,Harry,Challis,7606,Harry Challis
4516,Fitzroy,Jack,Williams,7613,Jack Williams
4517,Fitzroy,Wilfred,Smallhorn,2173,Wilfred Smallhorn
4518,Fitzroy,Frank,Raymond,7612,Frank Raymond
4519,Fitzroy,Ken,Veevers,7535,Ken Veevers
4520,Fitzroy,Keith,Fleming,7607,Keith Fleming
4521,Fitzroy,Ken,Mackie,3252,Ken Mackie
4522,Fitzroy,Roy,McDougall,7610,Roy McDougall
4523,Fitzroy,Lindsay,Fricker,7608,Lindsay Fricker
4524,Fitzroy,Haydn,Bunton,1466,Haydn Bunton
4525,Fitzroy,Lionel,Hastie,7672,Lionel Hastie
4526,Fitzroy,Austin,Hogan,7675,Austin Hogan
4527,Fitzroy,Les,Prior,7678,Les Prior
4528,Fitzroy,Ray,Niven,3426,Ray Niven
